transaction_id,Store,Country,SKU,Date,Channel,Promotion,Units Sold,Unit Price,Discount,Revenue,Margin %,Margin
TXN_020214,Costco,Singapore,Ferrero Rocher 32pc,22-02-2026,Offline,None,28,746,0.0,20888.0,28,5848.64
TXN_020215,Carrefour,Singapore,Ferrero Collection 15pc,16-02-2026,Online,None,26,613,0.0,15938.0,35,5578.3
TXN_020216,Costco,India,Ferrero Rocher T3,18-02-2026,Offline,None,205,127,0.0,26035.0,32,8331.2
TXN_020217,Costco,Canada,Ferrero Rocher T3,16-02-2026,Retail,None,150,131,0.0,19650.0,34,6681.0
TXN_020218,Walmart,Singapore,Ferrero Collection 15pc,20-02-2026,Offline,Valentine Promo,69,628,0.15,36832.2,28,10313.02
TXN_020219,Amazon Fresh,USA,Ferrero Rocher 24pc,20-02-2026,Wholesale,NewYear Sale,112,635,0.2,56896.0,25,14224.0
TXN_020220,Walmart,Australia,Ferrero Rocher 32pc,20-02-2026,Offline,None,161,724,0.0,116564.0,32,37300.48
TXN_020221,Carrefour,India,Ferrero Rocher 32pc,21-02-2026,Online,None,85,746,0.0,63410.0,40,25364.0
TXN_020222,Tesco,Singapore,Ferrero Rocher 24pc,21-02-2026,Wholesale,None,53,627,0.0,33231.0,30,9969.3
TXN_020223,Carrefour,India,Ferrero Rocher 24pc,17-02-2026,Retail,None,202,630,0.0,127260.0,31,39450.6
TXN_020224,Costco,Australia,Ferrero Rocher T3,17-02-2026,Wholesale,None,156,147,0.0,22932.0,29,6650.28
TXN_020225,Costco,USA,Ferrero Rocher 24pc,21-02-2026,Online,Valentine Promo,108,624,0.15,57283.2,36,20621.95
TXN_020226,Amazon Fresh,Australia,Ferrero Rocher 24pc,21-02-2026,Wholesale,None,75,633,0.0,47475.0,26,12343.5
TXN_020227,Carrefour,India,Ferrero Rocher 24pc,17-02-2026,Retail,Diwali Promo,123,633,0.15,66180.15,31,20515.85
TXN_020228,Costco,UAE,Ferrero Rocher 24pc,16-02-2026,Retail,None,178,636,0.0,113208.0,31,35094.48
TXN_020229,Amazon Fresh,Canada,Ferrero Rocher T3,18-02-2026,Offline,Diwali Promo,82,139,0.15,9688.3,32,3100.26
TXN_020230,Costco,Australia,Ferrero Rocher 24pc,19-02-2026,Offline,NewYear Sale,43,604,0.2,20777.6,31,6441.06
TXN_020231,Costco,UAE,Ferrero Rocher T3,21-02-2026,Retail,None,139,140,0.0,19460.0,35,6811.0
TXN_020232,Amazon Fresh,UK,Ferrero Rocher 16pc,16-02-2026,Retail,None,73,477,0.0,34821.0,30,10446.3
TXN_020233,Tesco,Canada,Ferrero Collection 15pc,19-02-2026,Offline,None,64,621,0.0,39744.0,30,11923.2
TXN_020234,Amazon Fresh,Canada,Ferrero Rocher 16pc,18-02-2026,Wholesale,Diwali Promo,70,477,0.15,28381.5,26,7379.19
TXN_020235,Amazon Fresh,UAE,Ferrero Collection 15pc,22-02-2026,Wholesale,None,120,649,0.0,77880.0,30,23364.0
TXN_020236,Amazon Fresh,Australia,Ferrero Rocher 32pc,19-02-2026,Offline,Christmas Promo,158,704,0.25,83424.0,33,27529.92
TXN_020237,Costco,USA,Ferrero Rocher 16pc,21-02-2026,Online,None,170,478,0.0,81260.0,39,31691.4
TXN_020238,Tesco,UAE,Ferrero Rocher 32pc,20-02-2026,Online,None,50,722,0.0,36100.0,36,12996.0
TXN_020239,Walmart,Australia,Ferrero Rocher 32pc,18-02-2026,Retail,None,174,743,0.0,129282.0,34,43955.88
TXN_020240,Tesco,UAE,Ferrero Rocher 24pc,17-02-2026,Offline,Buy1Get1,134,613,0.5,41071.0,29,11910.59
TXN_020241,Carrefour,UAE,Ferrero Rocher 32pc,17-02-2026,Offline,Buy1Get1,195,701,0.5,68347.5,29,19820.77
TXN_020242,Tesco,Canada,Ferrero Rocher 24pc,19-02-2026,Online,None,71,614,0.0,43594.0,38,16565.72
TXN_020243,Tesco,Singapore,Ferrero Rocher 24pc,20-02-2026,Online,None,76,639,0.0,48564.0,35,16997.4
TXN_020244,Walmart,USA,Ferrero Rocher 32pc,19-02-2026,Wholesale,None,14,743,0.0,10402.0,30,3120.6
TXN_020245,Amazon Fresh,USA,Ferrero Rocher T3,16-02-2026,Online,None,174,144,0.0,25056.0,36,9020.16
TXN_020246,Amazon Fresh,UAE,Ferrero Rocher 32pc,16-02-2026,Offline,None,10,712,0.0,7120.0,30,2136.0
TXN_020247,Walmart,Australia,Ferrero Rocher 24pc,21-02-2026,Wholesale,Christmas Promo,16,649,0.25,7788.0,26,2024.88
TXN_020248,Tesco,India,Ferrero Collection 15pc,18-02-2026,Offline,Valentine Promo,99,636,0.15,53519.4,29,15520.63
TXN_020249,Amazon Fresh,UAE,Ferrero Rocher 24pc,22-02-2026,Offline,Buy1Get1,209,645,0.5,67402.5,32,21568.8
TXN_020250,Costco,Canada,Ferrero Collection 15pc,21-02-2026,Online,None,134,624,0.0,83616.0,38,31774.08
TXN_020251,Costco,India,Ferrero Rocher T3,16-02-2026,Retail,None,176,125,0.0,22000.0,34,7480.0
TXN_020252,Amazon Fresh,UAE,Ferrero Rocher 16pc,18-02-2026,Wholesale,None,121,459,0.0,55539.0,25,13884.75
TXN_020253,Walmart,UAE,Ferrero Rocher 32pc,20-02-2026,Online,Diwali Promo,111,723,0.15,68215.05,37,25239.57
TXN_020254,Amazon Fresh,Canada,Ferrero Collection 15pc,18-02-2026,Retail,None,76,625,0.0,47500.0,31,14725.0
TXN_020255,Tesco,Singapore,Ferrero Rocher 16pc,22-02-2026,Offline,Diwali Promo,135,463,0.15,53129.25,31,16470.07
TXN_020256,Amazon Fresh,USA,Ferrero Rocher T3,18-02-2026,Offline,Diwali Promo,91,147,0.15,11370.45,31,3524.84
TXN_020257,Tesco,Singapore,Ferrero Collection 15pc,17-02-2026,Retail,None,77,606,0.0,46662.0,30,13998.6
TXN_020258,Tesco,Singapore,Ferrero Rocher 32pc,16-02-2026,Online,Buy1Get1,156,723,0.5,56394.0,38,21429.72
TXN_020259,Amazon Fresh,USA,Ferrero Rocher 32pc,18-02-2026,Online,None,250,720,0.0,180000.0,36,64800.0
TXN_020260,Tesco,Canada,Ferrero Rocher 16pc,22-02-2026,Wholesale,None,34,451,0.0,15334.0,28,4293.52
TXN_020261,Tesco,Singapore,Ferrero Rocher T3,21-02-2026,Offline,None,150,127,0.0,19050.0,32,6096.0
TXN_020262,Tesco,India,Ferrero Rocher 16pc,17-02-2026,Wholesale,None,27,474,0.0,12798.0,28,3583.44
TXN_020263,Carrefour,Canada,Ferrero Rocher 24pc,17-02-2026,Retail,None,49,603,0.0,29547.0,35,10341.45
TXN_020264,Walmart,India,Ferrero Collection 15pc,16-02-2026,Online,None,11,620,0.0,6820.0,40,2728.0
TXN_020265,Walmart,UAE,Ferrero Rocher T3,21-02-2026,Retail,None,173,150,0.0,25950.0,33,8563.5
TXN_020266,Tesco,Australia,Ferrero Rocher 32pc,18-02-2026,Offline,None,18,746,0.0,13428.0,29,3894.12
TXN_020267,Tesco,Singapore,Ferrero Rocher 32pc,20-02-2026,Wholesale,None,96,730,0.0,70080.0,26,18220.8
TXN_020268,Amazon Fresh,UK,Ferrero Rocher 32pc,21-02-2026,Wholesale,None,98,708,0.0,69384.0,28,19427.52
TXN_020269,Amazon Fresh,Australia,Ferrero Rocher T3,16-02-2026,Online,None,139,141,0.0,19599.0,37,7251.63
TXN_020270,Amazon Fresh,Canada,Ferrero Rocher 32pc,16-02-2026,Online,Buy1Get1,206,704,0.5,72512.0,40,29004.8
TXN_020271,Tesco,India,Ferrero Rocher 32pc,19-02-2026,Wholesale,Christmas Promo,215,738,0.25,119002.5,27,32130.68
TXN_020272,Carrefour,Canada,Ferrero Rocher 16pc,16-02-2026,Wholesale,Christmas Promo,137,496,0.25,50964.0,26,13250.64
TXN_020273,Costco,USA,Ferrero Rocher T3,20-02-2026,Offline,NewYear Sale,221,120,0.2,21216.0,33,7001.28
TXN_020274,Amazon Fresh,Singapore,Ferrero Rocher 32pc,17-02-2026,Online,Christmas Promo,113,731,0.25,61952.25,36,22302.81
TXN_020275,Costco,Singapore,Ferrero Rocher 24pc,19-02-2026,Wholesale,None,49,639,0.0,31311.0,26,8140.86
TXN_020276,Costco,Australia,Ferrero Collection 15pc,18-02-2026,Wholesale,None,133,641,0.0,85253.0,25,21313.25
TXN_020277,Walmart,UAE,Ferrero Rocher 32pc,19-02-2026,Online,None,91,704,0.0,64064.0,38,24344.32
TXN_020278,Walmart,Australia,Ferrero Rocher 16pc,16-02-2026,Retail,None,30,470,0.0,14100.0,31,4371.0
TXN_020279,Carrefour,Singapore,Ferrero Rocher 16pc,17-02-2026,Wholesale,NewYear Sale,52,492,0.2,20467.2,27,5526.14
TXN_020280,Walmart,India,Ferrero Rocher 24pc,20-02-2026,Retail,None,141,631,0.0,88971.0,34,30250.14
TXN_020281,Amazon Fresh,UK,Ferrero Rocher 24pc,19-02-2026,Offline,None,38,617,0.0,23446.0,33,7737.18
TXN_020282,Walmart,UAE,Ferrero Rocher T3,20-02-2026,Offline,None,24,133,0.0,3192.0,32,1021.44
TXN_020283,Costco,Canada,Ferrero Collection 15pc,19-02-2026,Wholesale,None,83,637,0.0,52871.0,26,13746.46
TXN_020284,Carrefour,Australia,Ferrero Rocher 16pc,17-02-2026,Offline,None,186,494,0.0,91884.0,31,28484.04
TXN_020285,Amazon Fresh,Canada,Ferrero Collection 15pc,17-02-2026,Wholesale,None,211,603,0.0,127233.0,25,31808.25
TXN_020286,Carrefour,Singapore,Ferrero Rocher T3,17-02-2026,Retail,None,72,145,0.0,10440.0,30,3132.0
TXN_020287,Carrefour,Australia,Ferrero Rocher 32pc,19-02-2026,Online,NewYear Sale,119,724,0.2,68924.8,36,24812.93
TXN_020288,Costco,UAE,Ferrero Rocher 32pc,16-02-2026,Offline,Valentine Promo,164,730,0.15,101762.0,29,29510.98
TXN_020289,Tesco,UAE,Ferrero Rocher T3,20-02-2026,Wholesale,Valentine Promo,132,139,0.15,15595.8,30,4678.74
TXN_020290,Walmart,UAE,Ferrero Collection 15pc,20-02-2026,Online,Buy1Get1,126,622,0.5,39186.0,39,15282.54
TXN_020291,Carrefour,Australia,Ferrero Rocher 16pc,18-02-2026,Online,None,103,453,0.0,46659.0,35,16330.65
TXN_020292,Amazon Fresh,USA,Ferrero Rocher T3,18-02-2026,Wholesale,Valentine Promo,178,138,0.15,20879.4,30,6263.82
TXN_020293,Walmart,Canada,Ferrero Rocher T3,18-02-2026,Offline,None,56,133,0.0,7448.0,32,2383.36
TXN_020294,Amazon Fresh,Singapore,Ferrero Collection 15pc,22-02-2026,Wholesale,None,33,646,0.0,21318.0,26,5542.68
TXN_020295,Walmart,India,Ferrero Rocher T3,19-02-2026,Offline,None,150,140,0.0,21000.0,32,6720.0
TXN_020296,Amazon Fresh,USA,Ferrero Rocher T3,17-02-2026,Retail,Christmas Promo,248,145,0.25,26970.0,30,8091.0
TXN_020297,Carrefour,Canada,Ferrero Rocher 24pc,17-02-2026,Retail,Valentine Promo,60,605,0.15,30855.0,33,10182.15
TXN_020298,Tesco,Canada,Ferrero Rocher 24pc,17-02-2026,Online,Christmas Promo,77,625,0.25,36093.75,35,12632.81
TXN_020299,Amazon Fresh,India,Ferrero Collection 15pc,17-02-2026,Retail,None,86,616,0.0,52976.0,32,16952.32
TXN_020300,Costco,USA,Ferrero Rocher 24pc,19-02-2026,Wholesale,None,86,642,0.0,55212.0,29,16011.48
TXN_020301,Amazon Fresh,UK,Ferrero Rocher T3,22-02-2026,Offline,None,84,148,0.0,12432.0,28,3480.96
TXN_020302,Amazon Fresh,Canada,Ferrero Rocher 24pc,19-02-2026,Offline,Christmas Promo,101,616,0.25,46662.0,32,14931.84
TXN_020303,Amazon Fresh,Singapore,Ferrero Rocher 32pc,17-02-2026,Retail,None,42,703,0.0,29526.0,35,10334.1
TXN_020304,Walmart,UK,Ferrero Rocher 24pc,20-02-2026,Offline,None,27,622,0.0,16794.0,29,4870.26
TXN_020305,Amazon Fresh,Canada,Ferrero Rocher T3,17-02-2026,Wholesale,NewYear Sale,181,125,0.2,18100.0,30,5430.0
TXN_020306,Walmart,Singapore,Ferrero Rocher 32pc,17-02-2026,Retail,Christmas Promo,31,749,0.25,17414.25,35,6094.99
TXN_020307,Carrefour,USA,Ferrero Rocher 32pc,22-02-2026,Retail,None,124,739,0.0,91636.0,30,27490.8
TXN_020308,Amazon Fresh,UAE,Ferrero Collection 15pc,22-02-2026,Wholesale,None,29,607,0.0,17603.0,30,5280.9
TXN_020309,Walmart,UAE,Ferrero Rocher 16pc,17-02-2026,Online,Buy1Get1,60,451,0.5,13530.0,40,5412.0
TXN_020310,Carrefour,UK,Ferrero Rocher T3,17-02-2026,Online,None,32,128,0.0,4096.0,38,1556.48
TXN_020311,Walmart,Canada,Ferrero Collection 15pc,21-02-2026,Offline,None,145,635,0.0,92075.0,28,25781.0
TXN_020312,Costco,USA,Ferrero Rocher 24pc,22-02-2026,Offline,None,172,636,0.0,109392.0,30,32817.6
TXN_020313,Walmart,India,Ferrero Rocher 16pc,21-02-2026,Online,NewYear Sale,61,465,0.2,22692.0,38,8622.96
TXN_020314,Costco,Australia,Ferrero Rocher 32pc,18-02-2026,Wholesale,NewYear Sale,108,707,0.2,61084.8,25,15271.2
TXN_020315,Costco,Canada,Ferrero Rocher 16pc,20-02-2026,Retail,None,32,483,0.0,15456.0,32,4945.92
TXN_020316,Costco,UAE,Ferrero Rocher T3,19-02-2026,Retail,None,113,122,0.0,13786.0,33,4549.38
TXN_020317,Costco,UK,Ferrero Rocher 24pc,16-02-2026,Retail,None,176,645,0.0,113520.0,30,34056.0
TXN_020318,Costco,India,Ferrero Rocher 16pc,17-02-2026,Retail,None,80,497,0.0,39760.0,30,11928.0
TXN_020319,Walmart,UK,Ferrero Rocher 24pc,22-02-2026,Online,None,74,625,0.0,46250.0,37,17112.5
TXN_020320,Walmart,UK,Ferrero Rocher 32pc,21-02-2026,Retail,None,118,747,0.0,88146.0,30,26443.8
TXN_020321,Tesco,India,Ferrero Rocher T3,22-02-2026,Online,None,58,149,0.0,8642.0,36,3111.12
TXN_020322,Carrefour,UK,Ferrero Rocher T3,21-02-2026,Wholesale,None,86,122,0.0,10492.0,29,3042.68
TXN_020323,Walmart,Singapore,Ferrero Rocher 16pc,21-02-2026,Offline,None,162,466,0.0,75492.0,31,23402.52
TXN_020324,Costco,Singapore,Ferrero Rocher T3,19-02-2026,Online,None,118,147,0.0,17346.0,37,6418.02
TXN_020325,Costco,UK,Ferrero Collection 15pc,17-02-2026,Retail,None,172,621,0.0,106812.0,34,36316.08
TXN_020326,Costco,India,Ferrero Collection 15pc,18-02-2026,Online,None,34,614,0.0,20876.0,39,8141.64
TXN_020327,Walmart,Singapore,Ferrero Rocher 32pc,21-02-2026,Offline,None,42,749,0.0,31458.0,30,9437.4
TXN_020328,Amazon Fresh,USA,Ferrero Rocher 16pc,22-02-2026,Offline,Diwali Promo,215,461,0.15,84247.75,31,26116.8
TXN_020329,Tesco,UK,Ferrero Rocher 16pc,16-02-2026,Offline,None,153,480,0.0,73440.0,29,21297.6
TXN_020330,Amazon Fresh,India,Ferrero Rocher 32pc,22-02-2026,Wholesale,Valentine Promo,152,748,0.15,96641.6,27,26093.23
TXN_020331,Amazon Fresh,UK,Ferrero Rocher 24pc,20-02-2026,Offline,Diwali Promo,72,610,0.15,37332.0,30,11199.6
TXN_020332,Carrefour,UAE,Ferrero Rocher T3,22-02-2026,Online,None,184,143,0.0,26312.0,38,9998.56
TXN_020333,Costco,Singapore,Ferrero Rocher T3,16-02-2026,Retail,None,10,123,0.0,1230.0,31,381.3
TXN_020334,Walmart,UK,Ferrero Collection 15pc,20-02-2026,Online,None,21,616,0.0,12936.0,36,4656.96
TXN_020335,Carrefour,Australia,Ferrero Rocher 24pc,21-02-2026,Offline,None,153,609,0.0,93177.0,29,27021.33
TXN_020336,Tesco,Australia,Ferrero Rocher 32pc,20-02-2026,Wholesale,None,130,708,0.0,92040.0,26,23930.4
TXN_020337,Tesco,Singapore,Ferrero Rocher 32pc,16-02-2026,Offline,Buy1Get1,93,710,0.5,33015.0,31,10234.65
TXN_020338,Carrefour,India,Ferrero Rocher 16pc,17-02-2026,Wholesale,None,165,491,0.0,81015.0,28,22684.2
TXN_020339,Amazon Fresh,USA,Ferrero Collection 15pc,21-02-2026,Online,None,81,607,0.0,49167.0,35,17208.45
TXN_020340,Tesco,UAE,Ferrero Rocher 24pc,20-02-2026,Online,Christmas Promo,127,611,0.25,58197.75,37,21533.17
TXN_020341,Amazon Fresh,Canada,Ferrero Rocher 32pc,17-02-2026,Wholesale,None,169,725,0.0,122525.0,25,30631.25
TXN_020342,Walmart,Singapore,Ferrero Rocher 32pc,20-02-2026,Wholesale,None,102,728,0.0,74256.0,30,22276.8
TXN_020343,Costco,UAE,Ferrero Collection 15pc,19-02-2026,Retail,None,191,612,0.0,116892.0,33,38574.36
TXN_020344,Carrefour,Singapore,Ferrero Rocher T3,20-02-2026,Retail,None,25,133,0.0,3325.0,34,1130.5
TXN_020345,Walmart,India,Ferrero Rocher 16pc,20-02-2026,Offline,None,227,455,0.0,103285.0,29,29952.65
TXN_020346,Carrefour,Australia,Ferrero Rocher T3,19-02-2026,Retail,Buy1Get1,46,150,0.5,3450.0,33,1138.5
TXN_020347,Tesco,USA,Ferrero Rocher T3,21-02-2026,Offline,None,192,121,0.0,23232.0,32,7434.24
TXN_020348,Amazon Fresh,India,Ferrero Rocher 32pc,17-02-2026,Online,Christmas Promo,140,748,0.25,78540.0,35,27489.0
TXN_020349,Carrefour,India,Ferrero Rocher T3,19-02-2026,Retail,None,153,143,0.0,21879.0,30,6563.7
TXN_020350,Tesco,UAE,Ferrero Rocher T3,17-02-2026,Wholesale,Buy1Get1,10,139,0.5,695.0,28,194.6
TXN_020351,Tesco,UAE,Ferrero Rocher 16pc,17-02-2026,Wholesale,None,188,458,0.0,86104.0,25,21526.0
TXN_020352,Amazon Fresh,India,Ferrero Rocher 24pc,20-02-2026,Offline,None,222,606,0.0,134532.0,32,43050.24
TXN_020353,Carrefour,UK,Ferrero Rocher T3,21-02-2026,Offline,Buy1Get1,60,141,0.5,4230.0,28,1184.4
TXN_020354,Amazon Fresh,Canada,Ferrero Collection 15pc,20-02-2026,Wholesale,None,216,619,0.0,133704.0,25,33426.0
TXN_020355,Amazon Fresh,UK,Ferrero Collection 15pc,17-02-2026,Offline,Valentine Promo,243,614,0.15,126821.7,33,41851.16
TXN_020356,Amazon Fresh,Australia,Ferrero Rocher 24pc,18-02-2026,Wholesale,Buy1Get1,113,605,0.5,34182.5,27,9229.28
TXN_020357,Walmart,UAE,Ferrero Rocher 32pc,18-02-2026,Wholesale,None,95,723,0.0,68685.0,26,17858.1
TXN_020358,Walmart,UAE,Ferrero Rocher 16pc,21-02-2026,Wholesale,None,63,474,0.0,29862.0,27,8062.74
TXN_020359,Tesco,USA,Ferrero Rocher 16pc,22-02-2026,Retail,None,250,473,0.0,118250.0,32,37840.0
TXN_020360,Tesco,UK,Ferrero Rocher 24pc,18-02-2026,Wholesale,Valentine Promo,60,609,0.15,31059.0,28,8696.52
TXN_020361,Tesco,Australia,Ferrero Rocher T3,19-02-2026,Online,Valentine Promo,88,138,0.15,10322.4,36,3716.06
TXN_020362,Tesco,Singapore,Ferrero Rocher T3,17-02-2026,Retail,None,11,128,0.0,1408.0,32,450.56
TXN_020363,Carrefour,Canada,Ferrero Rocher 32pc,21-02-2026,Online,None,57,748,0.0,42636.0,40,17054.4
TXN_020364,Walmart,Canada,Ferrero Rocher 32pc,20-02-2026,Online,None,87,734,0.0,63858.0,37,23627.46
TXN_020365,Costco,Canada,Ferrero Rocher T3,18-02-2026,Retail,None,194,125,0.0,24250.0,32,7760.0
TXN_020366,Tesco,Singapore,Ferrero Collection 15pc,16-02-2026,Offline,None,115,622,0.0,71530.0,30,21459.0
TXN_020367,Carrefour,Singapore,Ferrero Collection 15pc,18-02-2026,Wholesale,None,112,642,0.0,71904.0,29,20852.16
TXN_020368,Carrefour,Canada,Ferrero Collection 15pc,16-02-2026,Retail,Buy1Get1,21,625,0.5,6562.5,33,2165.62
TXN_020369,Walmart,India,Ferrero Rocher 16pc,17-02-2026,Wholesale,None,63,454,0.0,28602.0,26,7436.52
TXN_020370,Carrefour,UK,Ferrero Collection 15pc,21-02-2026,Wholesale,None,102,638,0.0,65076.0,26,16919.76
TXN_020371,Costco,UK,Ferrero Rocher T3,21-02-2026,Offline,None,148,134,0.0,19832.0,30,5949.6
TXN_020372,Costco,Canada,Ferrero Rocher 32pc,22-02-2026,Online,None,95,728,0.0,69160.0,36,24897.6
TXN_020373,Costco,Canada,Ferrero Collection 15pc,22-02-2026,Online,None,127,620,0.0,78740.0,35,27559.0
TXN_020374,Walmart,Canada,Ferrero Collection 15pc,22-02-2026,Retail,None,27,642,0.0,17334.0,32,5546.88
TXN_020375,Carrefour,USA,Ferrero Rocher T3,21-02-2026,Wholesale,None,197,123,0.0,24231.0,27,6542.37
TXN_020376,Costco,Singapore,Ferrero Rocher 16pc,21-02-2026,Retail,Valentine Promo,19,463,0.15,7477.45,34,2542.33
TXN_020377,Tesco,India,Ferrero Rocher 16pc,22-02-2026,Retail,None,137,469,0.0,64253.0,30,19275.9
TXN_020378,Carrefour,Australia,Ferrero Collection 15pc,17-02-2026,Online,None,68,650,0.0,44200.0,40,17680.0
TXN_020379,Carrefour,Canada,Ferrero Collection 15pc,21-02-2026,Retail,None,188,620,0.0,116560.0,33,38464.8
TXN_020380,Tesco,UAE,Ferrero Rocher T3,21-02-2026,Wholesale,Valentine Promo,25,149,0.15,3166.25,28,886.55
TXN_020381,Costco,UK,Ferrero Rocher 24pc,22-02-2026,Offline,Valentine Promo,75,602,0.15,38377.5,31,11897.02
TXN_020382,Amazon Fresh,India,Ferrero Rocher 24pc,21-02-2026,Online,None,49,649,0.0,31801.0,40,12720.4
TXN_020383,Costco,India,Ferrero Rocher T3,22-02-2026,Wholesale,None,183,125,0.0,22875.0,27,6176.25
TXN_020384,Amazon Fresh,USA,Ferrero Rocher 24pc,20-02-2026,Wholesale,None,59,646,0.0,38114.0,28,10671.92
TXN_020385,Walmart,UAE,Ferrero Rocher 32pc,17-02-2026,Offline,None,128,706,0.0,90368.0,32,28917.76
TXN_020386,Walmart,Australia,Ferrero Rocher 16pc,21-02-2026,Online,None,52,468,0.0,24336.0,36,8760.96
TXN_020387,Amazon Fresh,India,Ferrero Collection 15pc,22-02-2026,Offline,None,232,636,0.0,147552.0,30,44265.6
TXN_020388,Carrefour,India,Ferrero Rocher 24pc,19-02-2026,Offline,None,152,641,0.0,97432.0,32,31178.24
TXN_020389,Tesco,Canada,Ferrero Rocher T3,21-02-2026,Wholesale,None,29,133,0.0,3857.0,30,1157.1
TXN_020390,Walmart,Australia,Ferrero Rocher T3,22-02-2026,Offline,None,104,136,0.0,14144.0,30,4243.2
TXN_020391,Amazon Fresh,India,Ferrero Rocher 24pc,16-02-2026,Online,None,40,633,0.0,25320.0,38,9621.6
TXN_020392,Carrefour,India,Ferrero Rocher 32pc,16-02-2026,Offline,None,177,724,0.0,128148.0,29,37162.92
TXN_020393,Costco,Australia,Ferrero Rocher 32pc,18-02-2026,Retail,Buy1Get1,48,711,0.5,17064.0,32,5460.48
TXN_020394,Amazon Fresh,Australia,Ferrero Rocher 24pc,21-02-2026,Retail,Buy1Get1,49,638,0.5,15631.0,30,4689.3
TXN_020395,Carrefour,Canada,Ferrero Rocher 16pc,22-02-2026,Offline,None,94,455,0.0,42770.0,28,11975.6
TXN_020396,Amazon Fresh,Canada,Ferrero Collection 15pc,19-02-2026,Offline,None,41,606,0.0,24846.0,30,7453.8
TXN_020397,Amazon Fresh,Singapore,Ferrero Rocher 24pc,22-02-2026,Retail,Christmas Promo,130,601,0.25,58597.5,35,20509.12
TXN_020398,Costco,UAE,Ferrero Collection 15pc,17-02-2026,Wholesale,None,87,632,0.0,54984.0,30,16495.2
TXN_020399,Amazon Fresh,UAE,Ferrero Rocher T3,17-02-2026,Online,None,46,141,0.0,6486.0,36,2334.96
TXN_020400,Tesco,Singapore,Ferrero Rocher 32pc,20-02-2026,Wholesale,None,34,719,0.0,24446.0,27,6600.42
TXN_020401,Amazon Fresh,Australia,Ferrero Rocher 16pc,16-02-2026,Wholesale,Valentine Promo,155,453,0.15,59682.75,27,16114.34
TXN_020402,Walmart,Singapore,Ferrero Collection 15pc,22-02-2026,Wholesale,NewYear Sale,13,640,0.2,6656.0,28,1863.68
TXN_020403,Costco,UK,Ferrero Rocher 24pc,19-02-2026,Wholesale,None,94,641,0.0,60254.0,25,15063.5
TXN_020404,Amazon Fresh,Singapore,Ferrero Rocher T3,17-02-2026,Retail,None,89,121,0.0,10769.0,35,3769.15
TXN_020405,Walmart,Australia,Ferrero Rocher T3,17-02-2026,Wholesale,None,32,150,0.0,4800.0,25,1200.0
TXN_020406,Tesco,Australia,Ferrero Rocher 24pc,19-02-2026,Wholesale,Diwali Promo,178,620,0.15,93806.0,28,26265.68
TXN_020407,Walmart,USA,Ferrero Rocher 32pc,18-02-2026,Retail,Christmas Promo,160,716,0.25,85920.0,30,25776.0
TXN_020408,Costco,Singapore,Ferrero Rocher 24pc,22-02-2026,Wholesale,None,63,603,0.0,37989.0,25,9497.25
TXN_020409,Amazon Fresh,UAE,Ferrero Collection 15pc,22-02-2026,Retail,Valentine Promo,171,638,0.15,92733.3,31,28747.32
TXN_020410,Costco,USA,Ferrero Rocher T3,21-02-2026,Online,None,31,148,0.0,4588.0,39,1789.32
TXN_020411,Tesco,UAE,Ferrero Rocher T3,21-02-2026,Online,NewYear Sale,129,120,0.2,12384.0,35,4334.4
TXN_020412,Tesco,Australia,Ferrero Collection 15pc,20-02-2026,Wholesale,Buy1Get1,51,632,0.5,16116.0,29,4673.64
TXN_020413,Walmart,USA,Ferrero Collection 15pc,16-02-2026,Wholesale,None,250,629,0.0,157250.0,26,40885.0
TXN_020414,Tesco,India,Ferrero Rocher 32pc,21-02-2026,Retail,None,125,714,0.0,89250.0,34,30345.0
TXN_020415,Carrefour,USA,Ferrero Collection 15pc,21-02-2026,Offline,None,105,637,0.0,66885.0,30,20065.5
TXN_020416,Amazon Fresh,Canada,Ferrero Collection 15pc,19-02-2026,Retail,None,62,637,0.0,39494.0,32,12638.08
TXN_020417,Walmart,Singapore,Ferrero Collection 15pc,20-02-2026,Wholesale,Diwali Promo,111,609,0.15,57459.15,30,17237.74
TXN_020418,Carrefour,India,Ferrero Rocher 24pc,22-02-2026,Offline,None,83,606,0.0,50298.0,28,14083.44
TXN_020419,Costco,USA,Ferrero Rocher 24pc,17-02-2026,Offline,None,70,618,0.0,43260.0,31,13410.6
TXN_020420,Tesco,UAE,Ferrero Rocher 32pc,20-02-2026,Retail,Valentine Promo,138,748,0.15,87740.4,35,30709.14
TXN_020421,Amazon Fresh,Singapore,Ferrero Rocher 16pc,22-02-2026,Online,None,41,461,0.0,18901.0,35,6615.35
TXN_020422,Costco,USA,Ferrero Rocher 24pc,20-02-2026,Wholesale,None,174,640,0.0,111360.0,27,30067.2
TXN_020423,Amazon Fresh,USA,Ferrero Rocher 16pc,16-02-2026,Online,None,174,475,0.0,82650.0,39,32233.5
TXN_020424,Carrefour,UK,Ferrero Rocher T3,20-02-2026,Wholesale,None,182,133,0.0,24206.0,27,6535.62
TXN_020425,Tesco,USA,Ferrero Collection 15pc,18-02-2026,Online,None,65,630,0.0,40950.0,38,15561.0
TXN_020426,Tesco,Australia,Ferrero Rocher 24pc,20-02-2026,Wholesale,None,28,618,0.0,17304.0,28,4845.12
TXN_020427,Walmart,India,Ferrero Rocher 16pc,22-02-2026,Retail,None,60,480,0.0,28800.0,33,9504.0
